id,phone,salary,credit_score,age,city,job,is_fraud,risk_level
473,18969032861,66213,690,33,Shanghai,Designer,True,Medium
474,13087329032,55672,781,36,Hangzhou,Director,False,Low
475,13827501618,36985,771,33,Shanghai,Director,False,Low
476,17769756235,68047,747,48,Wuhan,Manager,False,Medium
477,13612536162,78869,829,41,Shanghai,Developer,False,Low
478,13023053189,18675,795,46,Shenzhen,Designer,False,Low
479,19320938029,17773,838,28,Xian,Designer,False,Low
480,15375225107,30125,703,38,Shenzhen,Analyst,False,Medium
481,13311807135,26599,786,28,Shenzhen,Manager,False,Low
482,19977499560,27719,658,35,Hangzhou,Consultant,False,Medium
483,18734964876,74515,645,40,Chengdu,Director,True,High
484,17422430375,49463,826,58,Xian,Analyst,False,Low
485,15372309187,23776,624,26,Wuhan,Engineer,True,High
486,19017343368,59075,841,37,Wuhan,Manager,False,Low
487,15136976500,74168,653,48,Guangzhou,Developer,True,Medium
488,18911194053,74776,712,26,Xian,Analyst,False,Medium
489,15387614951,60519,685,29,Beijing,Engineer,True,Medium
490,13674038578,67087,670,28,Beijing,Manager,True,Medium
491,18155917378,13243,582,23,Shanghai,Consultant,True,High
492,19767688713,33931,811,42,Guangzhou,Director,False,Low
493,18055988333,47605,775,23,Guangzhou,Engineer,False,Low
494,15251138623,23098,648,24,Wuhan,Designer,True,High
495,17614726307,53955,609,43,Shanghai,Director,True,High
496,17808293473,12379,743,48,Guangzhou,Designer,False,Medium
497,19075744745,15254,595,56,Shanghai,Engineer,True,High
498,18163253953,53774,730,34,Beijing,Manager,False,Medium
499,19336682063,47989,665,28,Shanghai,Analyst,False,Medium
500,18380031628,50101,627,40,Chengdu,Designer,True,High
