id,phone,salary,credit_score,age,city,job,is_fraud,risk_level
475,13398104113,27147,584,27,Shanghai,Designer,True,High
476,19815763317,14757,734,48,Shenzhen,Engineer,False,Medium
477,18270117521,66178,752,29,Shanghai,Analyst,False,Low
478,19579677745,12414,683,53,Xian,Engineer,False,Medium
479,18980926608,49773,657,45,Chengdu,Manager,False,Medium
480,17574401273,32214,789,22,Shanghai,Analyst,False,Low
481,19402850056,74449,826,48,Chengdu,Analyst,False,Low
482,13966254372,64494,614,58,Beijing,Manager,True,High
483,17646219111,23806,730,50,Hangzhou,Designer,False,Medium
484,19403283357,19443,621,44,Xian,Designer,True,High
485,18979187796,42340,845,47,Shanghai,Analyst,False,Low
486,15413292286,54541,629,24,Hangzhou,Director,True,High
487,13128924859,67977,746,55,Beijing,Engineer,False,Medium
488,13244976137,8233,612,34,Shanghai,Analyst,True,High
489,19064588993,70360,801,38,Xian,Designer,False,Low
490,13732945692,55936,846,53,Shanghai,Engineer,False,Low
491,13364290094,72615,588,56,Hangzhou,Analyst,True,High
492,19320626284,25547,708,50,Wuhan,Engineer,False,Medium
493,18864129298,50170,757,38,Guangzhou,Director,False,Low
494,18857910846,9104,680,43,Beijing,Designer,False,Medium
495,19800559177,48259,747,26,Hangzhou,Developer,False,Medium
496,18966957387,13529,700,50,Hangzhou,Designer,False,Medium
497,19212993319,50266,806,45,Chengdu,Engineer,False,Low
498,13367654280,42608,821,34,Shenzhen,Designer,False,Low
499,19227987018,43108,830,37,Guangzhou,Designer,False,Low
500,17161218740,41425,704,45,Wuhan,Analyst,False,Medium
